,text,type
337,"That ye may eat the flesh of kings, and the flesh of captains, and the flesh of mighty men, and the flesh of horses, and of them that sit on them, and the flesh of all men, both free and bond, both small and great.",revelation
338,"And I saw the beast, and the kings of the earth, and their armies, gathered together to make war against him that sat on the horse, and against his army.",revelation
339,"And the beast was taken, and with him the false prophet that wrought miracles before him, with which he deceived them that had received the mark of the beast, and them that worshipped his image. These both were cast alive into a lake of fire burning with brimstone.",revelation
340,"And the remnant were slain with the sword of him that sat upon the horse, which sword proceeded out of his mouth: and all the fowls were filled with their flesh.",revelation
341,"And I saw an angel come down from heaven, having the key of the bottomless pit and a great chain in his hand.",revelation
342,"And he laid hold on the dragon, that old serpent, which is the Devil, and Satan, and bound him a thousand years,",revelation
343,"And cast him into the bottomless pit, and shut him up, and set a seal upon him, that he should deceive the nations no more, till the thousand years should be fulfilled: and after that he must be loosed a little season.",revelation
344,"And I saw thrones, and they sat upon them, and judgment was given unto them: and I saw the souls of them that were beheaded for the witness of Jesus, and for the word of God, and which had not worshipped the beast, neither his image, neither had received his mark upon their foreheads, or in their hands; and they lived and reigned with Christ a thousand years.",revelation
345,But the rest of the dead lived not again until the thousand years were finished. This is the first resurrection.,revelation
346,"Blessed and holy is he that hath part in the first resurrection: on such the second death hath no power, but they shall be priests of God and of Christ, and shall reign with him a thousand years.",revelation
347,"And when the thousand years are expired, Satan shall be loosed out of his prison,",revelation
348,"And shall go out to deceive the nations which are in the four quarters of the earth, Gog and Magog, to gather them together to battle: the number of whom is as the sand of the sea.",revelation
349,"And they went up on the breadth of the earth, and compassed the camp of the saints about, and the beloved city: and fire came down from God out of heaven, and devoured them.",revelation
350,"And the devil that deceived them was cast into the lake of fire and brimstone, where the beast and the false prophet are, and shall be tormented day and night for ever and ever.",revelation
351,"And I saw a great white throne, and him that sat on it, from whose face the earth and the heaven fled away; and there was found no place for them.",revelation
352,"And I saw the dead, small and great, stand before God; and the books were opened: and another book was opened, which is the book of life: and the dead were judged out of those things which were written in the books, according to their works.",revelation
353,And the sea gave up the dead which were in it; and death and hell delivered up the dead which were in them: and they were judged every man according to their works.,revelation
354,And death and hell were cast into the lake of fire. This is the second death.,revelation
355,And whosoever was not found written in the book of life was cast into the lake of fire.,revelation
356,And I saw a new heaven and a new earth: for the first heaven and the first earth were passed away; and there was no more sea.,revelation
357,"And I John saw the holy city, new Jerusalem, coming down from God out of heaven, prepared as a bride adorned for her husband.",revelation
358,"And I heard a great voice out of heaven saying, Behold, the tabernacle of God is with men, and he will dwell with them, and they shall be his people, and God himself shall be with them, and be their God.",revelation
359,"And God shall wipe away all tears from their eyes; and there shall be no more death, neither sorrow, nor crying, neither shall there be any more pain: for the former things are passed away.",revelation
360,"And he that sat upon the throne said, Behold, I make all things new. And he said unto me, Write: for these words are true and faithful.",revelation
361,"And he said unto me, It is done. I am Alpha and Omega, the beginning and the end. I will give unto him that is athirst of the fountain of the water of life freely.",revelation
362,"He that overcometh shall inherit all things; and I will be his God, and he shall be my son.",revelation
363,"But the fearful, and unbelieving, and the abominable, and murderers, and whoremongers, and sorcerers, and idolaters, and all liars, shall have their part in the lake which burneth with fire and brimstone: which is the second death.",revelation
364,"And there came unto me one of the seven angels which had the seven vials full of the seven last plagues, and talked with me, saying, Come hither, I will shew thee the bride, the Lamb's wife.",revelation
365,"And he carried me away in the spirit to a great and high mountain, and shewed me that great city, the holy Jerusalem, descending out of heaven from God,",revelation
366,"Having the glory of God: and her light was like unto a stone most precious, even like a jasper stone, clear as crystal;",revelation
367,"And had a wall great and high, and had twelve gates, and at the gates twelve angels, and names written thereon, which are the names of the twelve tribes of the children of Israel:",revelation
368,On the east three gates; on the north three gates; on the south three gates; and on the west three gates.,revelation
369,"And the wall of the city had twelve foundations, and in them the names of the twelve apostles of the Lamb.",revelation
370,"And he that talked with me had a golden reed to measure the city, and the gates thereof, and the wall thereof.",revelation
371,"And the city lieth foursquare, and the length is as large as the breadth: and he measured the city with the reed, twelve thousand furlongs. The length and the breadth and the height of it are equal.",revelation
372,"And he measured the wall thereof, an hundred and forty and four cubits, according to the measure of a man, that is, of the angel.",revelation
373,"And the building of the wall of it was of jasper: and the city was pure gold, like unto clear glass.",revelation
374,"And the foundations of the wall of the city were garnished with all manner of precious stones. The first foundation was jasper; the second, sapphire; the third, a chalcedony; the fourth, an emerald;",revelation
375,"The fifth, sardonyx; the sixth, sardius; the seventh, chrysolite; the eighth, beryl; the ninth, a topaz; the tenth, a chrysoprasus; the eleventh, a jacinth; the twelfth, an amethyst.",revelation
376,"And the twelve gates were twelve pearls; every several gate was of one pearl: and the street of the city was pure gold, as it were transparent glass.",revelation
377,And I saw no temple therein: for the Lord God Almighty and the Lamb are the temple of it.,revelation
378,"And the city had no need of the sun, neither of the moon, to shine in it: for the glory of God did lighten it, and the Lamb is the light thereof.",revelation
379,And the nations of them which are saved shall walk in the light of it: and the kings of the earth do bring their glory and honour into it.,revelation
380,And the gates of it shall not be shut at all by day: for there shall be no night there.,revelation
381,And they shall bring the glory and honour of the nations into it.,revelation
382,"And there shall in no wise enter into it any thing that defileth, neither whatsoever worketh abomination, or maketh a lie: but they which are written in the Lamb's book of life.",revelation
383,"And he shewed me a pure river of water of life, clear as crystal, proceeding out of the throne of God and of the Lamb.",revelation
384,"In the midst of the street of it, and on either side of the river, was there the tree of life, which bare twelve manner of fruits, and yielded her fruit every month: and the leaves of the tree were for the healing of the nations.",revelation
385,And there shall be no more curse: but the throne of God and of the Lamb shall be in it; and his servants shall serve him:,revelation
386,And they shall see his face; and his name shall be in their foreheads.,revelation
387,"And there shall be no night there; and they need no candle, neither light of the sun; for the Lord God giveth them light: and they shall reign for ever and ever.",revelation
388,"And he said unto me, These sayings are faithful and true: and the Lord God of the holy prophets sent his angel to shew unto his servants the things which must shortly be done.",revelation
389,"Behold, I come quickly: blessed is he that keepeth the sayings of the prophecy of this book.",revelation
390,"And I John saw these things, and heard them. And when I had heard and seen, I fell down to worship before the feet of the angel which shewed me these things.",revelation
391,"Then saith he unto me, See thou do it not: for I am thy fellowservant, and of thy brethren the prophets, and of them which keep the sayings of this book: worship God.",revelation
392,"And he saith unto me, Seal not the sayings of the prophecy of this book: for the time is at hand.",revelation
393,"He that is unjust, let him be unjust still: and he which is filthy, let him be filthy still: and he that is righteous, let him be righteous still: and he that is holy, let him be holy still.",revelation
394,"And, behold, I come quickly; and my reward is with me, to give every man according as his work shall be.",revelation
395,"I am Alpha and Omega, the beginning and the end, the first and the last.",revelation
396,"Blessed are they that do his commandments, that they may have right to the tree of life, and may enter in through the gates into the city.",revelation
397,"For without are dogs, and sorcerers, and whoremongers, and murderers, and idolaters, and whosoever loveth and maketh a lie.",revelation
398,"I Jesus have sent mine angel to testify unto you these things in the churches. I am the root and the offspring of David, and the bright and morning star.",revelation
399,"And the Spirit and the bride say, Come. And let him that heareth say, Come. And let him that is athirst come. And whosoever will, let him take the water of life freely.",revelation
400,"For I testify unto every man that heareth the words of the prophecy of this book, If any man shall add unto these things, God shall add unto him the plagues that are written in this book:",revelation
401,"And if any man shall take away from the words of the book of this prophecy, God shall take away his part out of the book of life, and out of the holy city, and from the things which are written in this book.",revelation
402,"He which testifieth these things saith, Surely I come quickly. Amen. Even so, come, Lord Jesus.",revelation
0,"The LORD called Moses, and spoke to him from the tent of meeting, saying,",leviticus
1,"""Speak to the people of Israel, and say to them, When any man of you brings an offering to the LORD, you shall bring your offering of cattle from the herd or from the flock.",leviticus
2,"he shall lay his hand upon the head of the burnt offering, and it shall be accepted for him to make atonement for him.",leviticus
3,"Then he shall kill the bull before the LORD; and Aaron's sons the priests shall present the blood, and throw the blood round about against the altar that is at the door of the tent of meeting.",leviticus
4,And he shall flay the burnt offering and cut it into pieces;,leviticus
5,"and the sons of Aaron the priest shall put fire on the altar, and lay wood in order upon the fire;",leviticus
6,"and Aaron's sons the priests shall lay the pieces, the head, and the fat, in order upon the wood that is on the fire upon the altar;",leviticus
7,"but its entrails and its legs he shall wash with water. And the priest shall burn the whole on the altar, as a burnt offering, an offering by fire, a pleasing odor to the LORD.",leviticus
8,"and he shall kill it on the north side of the altar before the LORD, and Aaron's sons the priests shall throw its blood against the altar round about.",leviticus
9,"And he shall cut it into pieces, with its head and its fat, and the priest shall lay them in order upon the wood that is on the fire upon the altar;",leviticus
10,"but the entrails and the legs he shall wash with water. And the priest shall offer the whole, and burn it on the altar; it is a burnt offering, an offering by fire, a pleasing odor to the LORD.",leviticus
11,"And the priest shall bring it to the altar and wring off its head, and burn it on the altar; and its blood shall be drained out on the side of the altar;",leviticus
12,"and he shall take away its crop with the feathers, and cast it beside the altar on the east side, in the place for ashes;",leviticus
13,"he shall tear it by its wings, but shall not divide it asunder. And the priest shall burn it on the altar, upon the wood that is on the fire; it is a burnt offering, an offering by fire, a pleasing odor to the LORD.",leviticus
14,"and bring it to Aaron's sons the priests. And he shall take from it a handful of the fine flour and oil, with all of its frankincense; and the priest shall burn this as its memorial portion upon the altar, an offering by fire, a pleasing odor to the LORD.",leviticus
15,And what is left of the cereal offering shall be for Aaron and his sons; it is a most holy part of the offerings by fire to the LORD.,leviticus
16,"And if your offering is a cereal offering baked on a griddle, it shall be of fine flour unleavened, mixed with oil;",leviticus
17,"you shall break it in pieces, and pour oil on it; it is a cereal offering.",leviticus
18,"And if your offering is a cereal offering cooked in a pan, it shall be made of fine flour with oil.",leviticus
19,"And you shall bring the cereal offering that is made of these things to the LORD; and when it is presented to the priest, he shall bring it to the altar.",leviticus
20,"And the priest shall take from the cereal offering its memorial portion and burn this on the altar, an offering by fire, a pleasing odor to the LORD.",leviticus
21,And what is left of the cereal offering shall be for Aaron and his sons; it is a most holy part of the offerings by fire to the LORD.,leviticus
22,"As an offering of first fruits you may bring them to the LORD, but they shall not be offered on the altar for a pleasing odor.",leviticus
23,You shall season all your cereal offerings with salt; you shall not let the salt of the covenant with your God be lacking from your cereal offering; with all your offerings you shall offer salt.,leviticus
24,"And you shall put oil upon it, and lay frankincense on it; it is a cereal offering.",leviticus
25,And the priest shall burn as its memorial portion part of the crushed grain and of the oil with all of its frankincense; it is an offering by fire to the LORD.,leviticus
26,And he shall lay his hand upon the head of his offering and kill it at the door of the tent of meeting; and Aaron's sons the priests shall throw the blood against the altar round about.,leviticus
27,"And from the sacrifice of the peace offering, as an offering by fire to the LORD, he shall offer the fat covering the entrails and all the fat that is on the entrails,",leviticus
28,"and the two kidneys with the fat that is on them at the loins, and the appendage of the liver which he shall take away with the kidneys.",leviticus
29,"Then Aaron's sons shall burn it on the altar upon the burnt offering, which is upon the wood on the fire; it is an offering by fire, a pleasing odor to the LORD.",leviticus
30,"If he offers a lamb for his offering, then he shall offer it before the LORD,",leviticus
31,laying his hand upon the head of his offering and killing it before the tent of meeting; and Aaron's sons shall throw its blood against the altar round about.,leviticus
32,"Then from the sacrifice of the peace offering as an offering by fire to the LORD he shall offer its fat, the fat tail entire, taking it away close by the backbone, and the fat that covers the entrails, and all the fat that is on the entrails,",leviticus
33,"and the two kidneys with the fat that is on them at the loins, and the appendage of the liver which he shall take away with the kidneys.",leviticus
34,And the priest shall burn it on the altar as food offered by fire to the LORD.,leviticus
35,"and lay his hand upon its head, and kill it before the tent of meeting; and the sons of Aaron shall throw its blood against the altar round about.",leviticus
36,"Then he shall offer from it, as his offering for an offering by fire to the LORD, the fat covering the entrails, and all the fat that is on the entrails,",leviticus
37,"and the two kidneys with the fat that is on them at the loins, and the appendage of the liver which he shall take away with the kidneys.",leviticus
38,And the priest shall burn them on the altar as food offered by fire for a pleasing odor. All fat is the LORD's.,leviticus
39,"It shall be a perpetual statute throughout your generations, in all your dwelling places, that you eat neither fat nor blood.""",leviticus
40,"""Say to the people of Israel, If any one sins unwittingly in any of the things which the LORD has commanded not to be done, and does any one of them,",leviticus
41,"if it is the anointed priest who sins, thus bringing guilt on the people, then let him offer for the sin which he has committed a young bull without blemish to the LORD for a sin offering.",leviticus
42,"He shall bring the bull to the door of the tent of meeting before the LORD, and lay his hand on the head of the bull, and kill the bull before the LORD.",leviticus
43,And the anointed priest shall take some of the blood of the bull and bring it to the tent of meeting;,leviticus
44,and the priest shall dip his finger in the blood and sprinkle part of the blood seven times before the LORD in front of the veil of the sanctuary.,leviticus
45,"And the priest shall put some of the blood on the horns of the altar of fragrant incense before the LORD which is in the tent of meeting, and the rest of the blood of the bull he shall pour out at the base of the altar of burnt offering which is at the door of the tent of meeting.",leviticus
46,"And all the fat of the bull of the sin offering he shall take from it, the fat that covers the entrails and all the fat that is on the entrails,",leviticus
47,"and the two kidneys with the fat that is on them at the loins, and the appendage of the liver which he shall take away with the kidneys",leviticus
48,"(just as these are taken from the ox of the sacrifice of the peace offerings), and the priest shall burn them upon the altar of burnt offering.",leviticus
49,"But the skin of the bull and all its flesh, with its head, its legs, its entrails, and its dung,",leviticus
50,"the whole bull he shall carry forth outside the camp to a clean place, where the ashes are poured out, and shall burn it on a fire of wood; where the ashes are poured out it shall be burned.",leviticus
51,"when the sin which they have committed becomes known, the assembly shall offer a young bull for a sin offering and bring it before the tent of meeting;",leviticus
52,"and the elders of the congregation shall lay their hands upon the head of the bull before the LORD, and the bull shall be killed before the LORD.",leviticus
53,"Then the anointed priest shall bring some of the blood of the bull to the tent of meeting,",leviticus
54,and the priest shall dip his finger in the blood and sprinkle it seven times before the LORD in front of the veil.,leviticus
55,And he shall put some of the blood on the horns of the altar which is in the tent of meeting before the LORD; and the rest of the blood he shall pour out at the base of the altar of burnt offering which is at the door of the tent of meeting.,leviticus
56,And all its fat he shall take from it and burn upon the altar.,leviticus
57,"Thus shall he do with the bull; as he did with the bull of the sin offering, so shall he do with this; and the priest shall make atonement for them, and they shall be forgiven.",leviticus
58,"And he shall carry forth the bull outside the camp, and burn it as he burned the first bull; it is the sin offering for the assembly.",leviticus
59,"if the sin which he has committed is made known to him, he shall bring as his offering a goat, a male without blemish,",leviticus
60,"and shall lay his hand upon the head of the goat, and kill it in the place where they kill the burnt offering before the LORD; it is a sin offering.",leviticus
61,"Then the priest shall take some of the blood of the sin offering with his finger and put it on the horns of the altar of burnt offering, and pour out the rest of its blood at the base of the altar of burnt offering.",leviticus
62,"And all its fat he shall burn on the altar, like the fat of the sacrifice of peace offerings; so the priest shall make atonement for him for his sin, and he shall be forgiven.",leviticus
63,"when the sin which he has committed is made known to him he shall bring for his offering a goat, a female without blemish, for his sin which he has committed.",leviticus
64,"And he shall lay his hand on the head of the sin offering, and kill the sin offering in the place of burnt offering.",leviticus
65,"And the priest shall take some of its blood with his finger and put it on the horns of the altar of burnt offering, and pour out the rest of its blood at the base of the altar.",leviticus
66,"And all its fat he shall remove, as the fat is removed from the peace offerings, and the priest shall burn it upon the altar for a pleasing odor to the LORD; and the priest shall make atonement for him, and he shall be forgiven.",leviticus
67,"and lay his hand upon the head of the sin offering, and kill it for a sin offering in the place where they kill the burnt offering.",leviticus
68,"Then the priest shall take some of the blood of the sin offering with his finger and put it on the horns of the altar of burnt offering, and pour out the rest of its blood at the base of the altar.",leviticus
69,"And all its fat he shall remove as the fat of the lamb is removed from the sacrifice of peace offerings, and the priest shall burn it on the altar, upon the offerings by fire to the LORD; and the priest shall make atonement for him for the sin which he has committed, and he shall be forgiven.",leviticus
70,"Or if any one touches an unclean thing, whether the carcass of an unclean beast or a carcass of unclean cattle or a carcass of unclean swarming things, and it is hidden from him, and he has become unclean, he shall be guilty.",leviticus
71,"Or if he touches human uncleanness, of whatever sort the uncleanness may be with which one becomes unclean, and it is hidden from him, when he comes to know it he shall be guilty.",leviticus
72,"Or if any one utters with his lips a rash oath to do evil or to do good, any sort of rash oath that men swear, and it is hidden from him, when he comes to know it he shall in any of these be guilty.",leviticus
73,"When a man is guilty in any of these, he shall confess the sin he has committed,",leviticus
74,"and he shall bring his guilt offering to the LORD for the sin which he has committed, a female from the flock, a lamb or a goat, for a sin offering; and the priest shall make atonement for him for his sin.",leviticus
75,"He shall bring them to the priest, who shall offer first the one for the sin offering; he shall wring its head from its neck, but shall not sever it,",leviticus
76,"and he shall sprinkle some of the blood of the sin offering on the side of the altar, while the rest of the blood shall be drained out at the base of the altar; it is a sin offering.",leviticus
77,"Then he shall offer the second for a burnt offering according to the ordinance; and the priest shall make atonement for him for the sin which he has committed, and he shall be forgiven.",leviticus
78,"And he shall bring it to the priest, and the priest shall take a handful of it as its memorial portion and burn this on the altar, upon the offerings by fire to the LORD; it is a sin offering.",leviticus
79,"Thus the priest shall make atonement for him for the sin which he has committed in any one of these things, and he shall be forgiven. And the remainder shall be for the priest, as in the cereal offering.""",leviticus
80,"""If any one commits a breach of faith and sins unwittingly in any of the holy things of the LORD, he shall bring, as his guilt offering to the LORD, a ram without blemish out of the flock, valued by you in shekels of silver, according to the shekel of the sanctuary; it is a guilt offering.",leviticus
81,"He shall also make restitution for what he has done amiss in the holy thing, and shall add a fifth to it and give it to the priest; and the priest shall make atonement for him with the ram of the guilt offering, and he shall be forgiven.",leviticus
82,"He shall bring to the priest a ram without blemish out of the flock, valued by you at the price for a guilt offering, and the priest shall make atonement for him for the error which he committed unwittingly, and he shall be forgiven.",leviticus
83,"It is a guilt offering; he is guilty before the LORD.""",leviticus
84,"""If any one sins and commits a breach of faith against the LORD by deceiving his neighbor in a matter of deposit or security, or through robbery, or if he has oppressed his neighbor",leviticus
85,"or has found what was lost and lied about it, swearing falsely -- in any of all the things which men do and sin therein,",leviticus
86,"when one has sinned and become guilty, he shall restore what he took by robbery, or what he got by oppression, or the deposit which was committed to him, or the lost thing which he found,",leviticus
87,"or anything about which he has sworn falsely; he shall restore it in full, and shall add a fifth to it, and give it to him to whom it belongs, on the day of his guilt offering.",leviticus
88,"And he shall bring to the priest his guilt offering to the LORD, a ram without blemish out of the flock, valued by you at the price for a guilt offering;",leviticus
89,"and the priest shall make atonement for him before the LORD, and he shall be forgiven for any of the things which one may do and thereby become guilty.""",leviticus
90,"""Command Aaron and his sons, saying, This is the law of the burnt offering. The burnt offering shall be on the hearth upon the altar all night until the morning, and the fire of the altar shall be kept burning on it.",leviticus
91,"And the priest shall put on his linen garment, and put his linen breeches upon his body, and he shall take up the ashes to which the fire has consumed the burnt offering on the altar, and put them beside the altar.",leviticus
92,"Then he shall put off his garments, and put on other garments, and carry forth the ashes outside the camp to a clean place.",leviticus
93,"The fire on the altar shall be kept burning on it, it shall not go out; the priest shall burn wood on it every morning, and he shall lay the burnt offering in order upon it, and shall burn on it the fat of the peace offerings.",leviticus
94,Fire shall be kept burning upon the altar continually; it shall not go out.,leviticus
95,"And one shall take from it a handful of the fine flour of the cereal offering with its oil and all the frankincense which is on the cereal offering, and burn this as its memorial portion on the altar, a pleasing odor to the LORD.",leviticus
96,And the rest of it Aaron and his sons shall eat; it shall be eaten unleavened in a holy place; in the court of the tent of meeting they shall eat it.,leviticus
97,"It shall not be baked with leaven. I have given it as their portion of my offerings by fire; it is a thing most holy, like the sin offering and the guilt offering.",leviticus
98,"Every male among the children of Aaron may eat of it, as decreed for ever throughout your generations, from the LORD's offerings by fire; whoever touches them shall become holy.""",leviticus
99,"""This is the offering which Aaron and his sons shall offer to the LORD on the day when he is anointed: a tenth of an ephah of fine flour as a regular cereal offering, half of it in the morning and half in the evening.",leviticus
100,"It shall be made with oil on a griddle; you shall bring it well mixed, in baked pieces like a cereal offering, and offer it for a pleasing odor to the LORD.",leviticus
101,"The priest from among Aaron's sons, who is anointed to succeed him, shall offer it to the LORD as decreed for ever; the whole of it shall be burned.",leviticus
102,"Every cereal offering of a priest shall be wholly burned; it shall not be eaten.""",leviticus
103,"""Say to Aaron and his sons, This is the law of the sin offering. In the place where the burnt offering is killed shall the sin offering be killed before the LORD; it is most holy.",leviticus
104,"The priest who offers it for sin shall eat it; in a holy place it shall be eaten, in the court of the tent of meeting.",leviticus
105,"Whatever touches its flesh shall be holy; and when any of its blood is sprinkled on a garment, you shall wash that on which it was sprinkled in a holy place.",leviticus
106,"And the earthen vessel in which it is boiled shall be broken; but if it is boiled in a bronze vessel, that shall be scoured, and rinsed in water.",leviticus
107,Every male among the priests may eat of it; it is most holy.,leviticus
108,But no sin offering shall be eaten from which any blood is brought into the tent of meeting to make atonement in the holy place; it shall be burned with fire.,leviticus
109,"in the place where they kill the burnt offering they shall kill the guilt offering, and its blood shall be thrown on the altar round about.",leviticus
110,"And all its fat shall be offered, the fat tail, the fat that covers the entrails,",leviticus
111,"the two kidneys with the fat that is on them at the loins, and the appendage of the liver which he shall take away with the kidneys;",leviticus
112,the priest shall burn them on the altar as an offering by fire to the LORD; it is a guilt offering.,leviticus
113,Every male among the priests may eat of it; it shall be eaten in a holy place; it is most holy.,leviticus
114,"The guilt offering is like the sin offering, there is one law for them; the priest who makes atonement with it shall have it.",leviticus
115,And the priest who offers any man's burnt offering shall have for himself the skin of the burnt offering which he has offered.,leviticus
116,And every cereal offering baked in the oven and all that is prepared on a pan or a griddle shall belong to the priest who offers it.,leviticus
117,"And every cereal offering, mixed with oil or dry, shall be for all the sons of Aaron, one as well as another.",leviticus
118,"If he offers it for a thanksgiving, then he shall offer with the thank offering unleavened cakes mixed with oil, unleavened wafers spread with oil, and cakes of fine flour well mixed with oil.",leviticus
119,With the sacrifice of his peace offerings for thanksgiving he shall bring his offering with cakes of leavened bread.,leviticus
120,"And of such he shall offer one cake from each offering, as an offering to the LORD; it shall belong to the priest who throws the blood of the peace offerings.",leviticus
121,And the flesh of the sacrifice of his peace offerings for thanksgiving shall be eaten on the day of his offering; he shall not leave any of it until the morning.,leviticus
122,"But if the sacrifice of his offering is a votive offering or a freewill offering, it shall be eaten on the day that he offers his sacrifice, and on the morrow what remains of it shall be eaten,",leviticus
123,but what remains of the flesh of the sacrifice on the third day shall be burned with fire.,leviticus
124,"If any of the flesh of the sacrifice of his peace offering is eaten on the third day, he who offers it shall not be accepted, neither shall it be credited to him; it shall be an abomination, and he who eats of it shall bear his iniquity.",leviticus
125,"but the person who eats of the flesh of the sacrifice of the LORD's peace offerings while an uncleanness is on him, that person shall be cut off from his people.",leviticus
126,"And if any one touches an unclean thing, whether the uncleanness of man or an unclean beast or any unclean abomination, and then eats of the flesh of the sacrifice of the LORD's peace offerings, that person shall be cut off from his people.""",leviticus
127,"""Say to the people of Israel, You shall eat no fat, of ox, or sheep, or goat.",leviticus
128,"The fat of an animal that dies of itself, and the fat of one that is torn by beasts, may be put to any other use, but on no account shall you eat it.",leviticus
129,For every person who eats of the fat of an animal of which an offering by fire is made to the LORD shall be cut off from his people.,leviticus
130,"Moreover you shall eat no blood whatever, whether of fowl or of animal, in any of your dwellings.",leviticus
131,"Whoever eats any blood, that person shall be cut off from his people.""",leviticus
132,"""Say to the people of Israel, He that offers the sacrifice of his peace offerings to the LORD shall bring his offering to the LORD; from the sacrifice of his peace offerings",leviticus
133,"he shall bring with his own hands the offerings by fire to the LORD; he shall bring the fat with the breast, that the breast may be waved as a wave offering before the LORD.",leviticus
134,"The priest shall burn the fat on the altar, but the breast shall be for Aaron and his sons.",leviticus
135,And the right thigh you shall give to the priest as an offering from the sacrifice of your peace offerings;,leviticus
136,he among the sons of Aaron who offers the blood of the peace offerings and the fat shall have the right thigh for a portion.,leviticus
137,"For the breast that is waved and the thigh that is offered I have taken from the people of Israel, out of the sacrifices of their peace offerings, and have given them to Aaron the priest and to his sons, as a perpetual due from the people of Israel.",leviticus
138,"This is the portion of Aaron and of his sons from the offerings made by fire to the LORD, consecrated to them on the day they were presented to serve as priests of the LORD;",leviticus
139,"the LORD commanded this to be given them by the people of Israel, on the day that they were anointed; it is a perpetual due throughout their generations.""",leviticus
140,"which the LORD commanded Moses on Mount Sinai, on the day that he commanded the people of Israel to bring their offerings to the LORD, in the wilderness of Sinai.",leviticus
141,"""Take Aaron and his sons with him, and the garments, and the anointing oil, and the bull of the sin offering, and the two rams, and the basket of unleavened bread;",leviticus
142,"and assemble all the congregation at the door of the tent of meeting.""",leviticus
143,And Moses did as the LORD commanded him; and the congregation was assembled at the door of the tent of meeting.,leviticus
144,"And Moses brought Aaron and his sons, and washed them with water.",leviticus
145,"And he put on him the coat, and girded him with the girdle, and clothed him with the robe, and put the ephod upon him, and girded him with the skilfully woven band of the ephod, binding it to him therewith.",leviticus
146,"And he placed the breastpiece on him, and in the breastpiece he put the Urim and the Thummim.",leviticus
147,"And he set the turban upon his head, and on the turban, in front, he set the golden plate, the holy crown, as the LORD commanded Moses.",leviticus
148,"And he sprinkled some of it on the altar seven times, and anointed the altar and all its utensils, and the laver and its base, to consecrate them.",leviticus
149,"And he poured some of the anointing oil on Aaron's head, and anointed him, to consecrate him.",leviticus
150,"And Moses brought Aaron's sons, and clothed them with coats, and girded them with girdles, and bound caps on them, as the LORD commanded Moses.",leviticus
151,"And Moses killed it, and took the blood, and with his finger put it on the horns of the altar round about, and purified the altar, and poured out the blood at the base of the altar, and consecrated it, to make atonement for it.",leviticus
152,"And he took all the fat that was on the entrails, and the appendage of the liver, and the two kidneys with their fat, and Moses burned them on the altar.",leviticus
153,"But the bull, and its skin, and its flesh, and its dung, he burned with fire outside the camp, as the LORD commanded Moses.",leviticus
154,"And Moses killed it, and threw the blood upon the altar round about.",leviticus
155,"And when the ram was cut into pieces, Moses burned the head and the pieces and the fat.",leviticus
156,"And when the entrails and the legs were washed with water, Moses burned the whole ram on the altar, as a burnt offering, a pleasing odor, an offering by fire to the LORD, as the LORD commanded Moses.",leviticus
157,"And Moses killed it, and took some of its blood and put it on the tip of Aaron's right ear and on the thumb of his right hand and on the great toe of his right foot.",leviticus
158,"And Aaron's sons were brought, and Moses put some of the blood on the tips of their right ears and on the thumbs of their right hands and on the great toes of their right feet; and Moses threw the blood upon the altar round about.",leviticus
159,"Then he took the fat, and the fat tail, and all the fat that was on the entrails, and the appendage of the liver, and the two kidneys with their fat, and the right thigh;",leviticus
160,"and out of the basket of unleavened bread which was before the LORD he took one unleavened cake, and one cake of bread with oil, and one wafer, and placed them on the fat and on the right thigh;",leviticus
161,"and he put all these in the hands of Aaron and in the hands of his sons, and waved them as a wave offering before the LORD.",leviticus
162,"Then Moses took them from their hands, and burned them on the altar with the burnt offering, as an ordination offering, a pleasing odor, an offering by fire to the LORD.",leviticus
163,"And Moses took the breast, and waved it for a wave offering before the LORD; it was Moses' portion of the ram of ordination, as the LORD commanded Moses.",leviticus
164,and what remains of the flesh and the bread you shall burn with fire.,leviticus
165,"And you shall not go out from the door of the tent of meeting for seven days, until the days of your ordination are completed, for it will take seven days to ordain you.",leviticus
166,"As has been done today, the LORD has commanded to be done to make atonement for you.",leviticus
167,"At the door of the tent of meeting you shall remain day and night for seven days, performing what the LORD has charged, lest you die; for so I am commanded.""",leviticus
168,And Aaron and his sons did all the things which the LORD commanded by Moses.,leviticus
169,"and he said to Aaron, ""Take a bull calf for a sin offering, and a ram for a burnt offering, both without blemish, and offer them before the LORD.",leviticus
170,"And say to the people of Israel, `Take a male goat for a sin offering, and a calf and a lamb, both a year old without blemish, for a burnt offering,",leviticus
171,"and an ox and a ram for peace offerings, to sacrifice before the LORD, and a cereal offering mixed with oil; for today the LORD will appear to you.'""",leviticus
172,And they brought what Moses commanded before the tent of meeting; and all the congregation drew near and stood before the LORD.,leviticus
173,"And Moses said, ""This is the thing which the LORD commanded you to do; and the glory of the LORD will appear to you.""",leviticus
174,"Then Moses said to Aaron, ""Draw near to the altar, and offer your sin offering and your burnt offering, and make atonement for yourself and for the people; and bring the offering of the people, and make atonement for them; as the LORD has commanded.""",leviticus
175,"And the sons of Aaron presented the blood to him, and he dipped his finger in the blood and put it on the horns of the altar, and poured out the blood at the base of the altar;",leviticus
176,"but the fat and the kidneys and the appendage of the liver from the sin offering he burned upon the altar, as the LORD commanded Moses.",leviticus
177,The flesh and the skin he burned with fire outside the camp.,leviticus
